id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,is_superhost
39114912,181652382,Tlalpan,19.27465,-99.17047,Entire home/apt,363.0,3,23,0.32,9,224,7,0
39115393,29671026,Benito Juárez,19.39552,-99.17397,Entire home/apt,1283.0,3,26,0.53,3,315,4,0
39127840,225934240,Cuauhtémoc,19.42591,-99.14076,Private room,12841.0,1,1,0.02,5,299,0,0
39134815,156711960,Miguel Hidalgo,19.43506,-99.20726,Entire home/apt,3545.0,2,4,0.06,1,27,0,0
39134876,51601442,Cuauhtémoc,19.43837,-99.15521,Entire home/apt,506.0,5,68,0.94,1,216,10,0
39135652,27841247,Miguel Hidalgo,19.4381,-99.1853,Private room,547.0,1,15,0.21,38,348,2,0
39152766,234782164,Álvaro Obregón,19.36779,-99.22555,Entire home/apt,665.0,4,52,0.72,1,178,18,0
39156329,167030060,Cuauhtémoc,19.451555252075195,-99.1413803100586,Entire home/apt,609.0,2,145,2.03,8,236,18,1
39159888,80568143,Tlalpan,19.27918,-99.16879,Private room,340.0,1,2,0.04,10,19,1,0
39168471,124168084,Benito Juárez,19.3764,-99.14711,Private room,163.0,2,31,0.43,1,238,0,0
39174006,14686608,Cuauhtémoc,19.40869,-99.17112,Entire home/apt,2301.0,2,3,0.04,5,362,0,0
39195549,261999811,Gustavo A. Madero,19.49387,-99.13795,Private room,196.0,30,0,0.0,2,89,0,0
39197984,99640026,Benito Juárez,19.39691,-99.16469,Private room,900.0,7,0,0.0,1,365,0,0
39200684,300805075,Coyoacán,19.34777,-99.14567,Private room,223.0,1,38,0.53,4,46,10,0
39203731,35406862,Miguel Hidalgo,19.42552,-99.21557,Entire home/apt,9594.0,1,0,0.0,17,83,0,0
39205851,113570194,Benito Juárez,19.37253,-99.17608,Private room,403.0,3,75,1.04,5,55,13,0
39206869,164522396,Venustiano Carranza,19.45188,-99.11737,Private room,232.0,30,1,0.04,1,269,0,0
39222000,175931391,Miguel Hidalgo,19.42165,-99.20253,Private room,901.0,1,4,0.06,1,238,0,0
39225472,256212016,Gustavo A. Madero,19.48649,-99.12791,Entire home/apt,968.0,2,205,2.82,1,336,28,1
39255074,101900851,Benito Juárez,19.388339935989165,-99.18809754539804,Entire home/apt,572.0,4,10,0.23,1,247,6,0
39255798,37517755,Cuauhtémoc,19.43641,-99.16119,Entire home/apt,1150.0,3,206,2.94,4,314,52,1
39264293,301428049,Miguel Hidalgo,19.418159,-99.178764,Entire home/apt,2027.0,1,38,0.53,16,357,2,0
39265759,301428049,Miguel Hidalgo,19.4188,-99.17797,Entire home/apt,2230.0,1,58,0.81,16,341,13,0
39265778,301428049,Miguel Hidalgo,19.41905,-99.17964,Entire home/apt,2416.0,1,36,0.5,16,350,10,0
39265789,301428049,Miguel Hidalgo,19.418159,-99.178764,Entire home/apt,1659.0,1,22,0.31,16,338,4,0
39273372,301513376,Miguel Hidalgo,19.41552,-99.18155,Entire home/apt,1286.0,2,5,0.07,1,178,0,0
39275913,223435206,Cuauhtémoc,19.41566,-99.16614,Private room,360.0,1,55,0.77,1,27,0,0
39278133,202653207,Benito Juárez,19.36476,-99.17532,Entire home/apt,1519.0,7,26,0.36,1,356,0,0
39280002,9384267,Cuauhtémoc,19.43032,-99.16503,Entire home/apt,4656.0,2,4,0.06,1,365,0,0
39281974,104023130,Miguel Hidalgo,19.46356,-99.19376,Entire home/apt,703.0,3,3,0.04,2,82,0,0
39291266,162262249,Coyoacán,19.33852634699927,-99.15389795952451,Entire home/apt,673.0,2,39,2.47,1,173,28,1
39291995,157792831,Cuauhtémoc,19.41778,-99.1717,Entire home/apt,2364.0,3,38,0.53,2,255,6,0
39296422,301692620,Benito Juárez,19.38279,-99.15567,Entire home/apt,603.0,2,163,2.25,1,144,28,1
39300294,224987506,Cuauhtémoc,19.41803,-99.16554,Entire home/apt,2448.0,14,0,0.0,1,87,0,0
39301825,198471653,Cuauhtémoc,19.42181,-99.15952,Entire home/apt,1850.0,2,161,2.23,11,343,27,1
39303429,80568143,Tlalpan,19.27863,-99.16857,Private room,351.0,1,2,0.13,10,349,0,0
39313648,301761588,Benito Juárez,19.36351,-99.16462,Private room,945.0,4,1,0.01,2,83,0,0
39317234,40007791,Benito Juárez,19.39552,-99.1691,Private room,606.0,1,7,0.1,4,0,0,0
39320596,241037466,Iztapalapa,19.2984,-99.0735,Private room,573.0,1,2,0.03,4,364,0,0
39320949,241037466,Iztapalapa,19.29682,-99.07479,Private room,570.0,1,3,0.04,4,364,0,0
39333498,78362715,Coyoacán,19.34763,-99.1601,Entire home/apt,711.0,2,127,1.76,1,287,27,1
39336057,125347357,Venustiano Carranza,19.42624855041504,-99.10881042480467,Entire home/apt,2641.0,2,13,0.18,3,241,2,0
39359090,14318244,Cuauhtémoc,19.43526,-99.14581,Entire home/apt,2061.0,2,58,0.8,1,169,12,0
39361900,11739061,Xochimilco,19.2686,-99.13096,Private room,360.0,3,0,0.0,1,269,0,0
39362145,14978763,Miguel Hidalgo,19.43409,-99.19046,Entire home/apt,681.0,3,29,0.4,1,265,7,0
39367203,535062567,Miguel Hidalgo,19.43628,-99.19151,Entire home/apt,2755.0,2,151,2.09,9,297,20,1
39367876,91265490,Miguel Hidalgo,19.39908,-99.17472,Entire home/apt,847.0,1,160,2.21,109,270,23,1
39368238,91265490,Miguel Hidalgo,19.39917,-99.17682,Entire home/apt,817.0,1,134,1.85,109,270,0,1
39368333,91265490,Miguel Hidalgo,19.39937,-99.17479,Entire home/apt,893.0,1,214,2.95,109,264,23,1
39369625,91265490,Miguel Hidalgo,19.39967,-99.17693,Entire home/apt,967.0,1,223,3.08,109,340,29,1
39369755,91265490,Miguel Hidalgo,19.40061,-99.17493,Entire home/apt,790.0,1,255,3.53,109,333,45,1
39373346,40537256,Benito Juárez,19.38463,-99.17985,Entire home/apt,1134.0,3,45,0.76,1,210,14,0
39381606,185535296,Álvaro Obregón,19.3419,-99.19955,Private room,387.0,1,8,0.21,7,365,0,0
39383127,146882270,Cuajimalpa de Morelos,19.35762,-99.2735,Entire home/apt,1491.0,1,204,2.84,2,315,60,1
39384412,50958290,Benito Juárez,19.39477,-99.1746,Entire home/apt,1347.0,3,49,0.68,1,242,0,0
39397607,183504711,Coyoacán,19.35431,-99.14311,Entire home/apt,492.0,2,92,1.27,1,81,23,1
39397638,87174743,Miguel Hidalgo,19.40901,-99.1918,Entire home/apt,1014.0,1,521,7.22,11,347,92,1
39398957,96211594,Cuauhtémoc,19.42463,-99.16603,Private room,1206.0,1,192,2.8,11,256,11,1
39399096,61030249,Miguel Hidalgo,19.434711,-99.208092,Entire home/apt,3500.0,1,162,2.28,38,260,31,1
39399217,96211594,Cuauhtémoc,19.42463,-99.16603,Private room,1206.0,1,151,2.19,11,262,5,1
39409996,31667805,Tlalpan,19.27997,-99.14156,Entire home/apt,436.0,7,15,0.21,5,360,2,0
39420301,281576559,Álvaro Obregón,19.31827,-99.21597,Private room,450.0,2,0,0.0,1,358,0,0
39423465,65916475,Benito Juárez,19.38912,-99.18507,Private room,519.0,5,55,0.77,16,263,1,0
39423653,65916475,Benito Juárez,19.39072,-99.18441,Private room,449.0,7,14,0.19,16,270,0,0
39436999,91265490,Cuauhtémoc,19.43264,-99.16756,Entire home/apt,2663.0,1,516,7.13,109,327,120,1
39438671,177751130,Álvaro Obregón,19.38656,-99.19429,Entire home/apt,1215.0,3,53,0.76,1,94,19,0
39438737,91265490,Cuauhtémoc,19.43237,-99.16884,Entire home/apt,1064.0,1,441,6.1,109,279,90,1
39439020,91265490,Cuauhtémoc,19.43397,-99.1672,Entire home/apt,1216.0,1,378,5.24,109,310,77,1
39439223,91265490,Miguel Hidalgo,19.39964,-99.17496,Entire home/apt,842.0,1,185,2.56,109,256,22,1
39439465,91265490,Miguel Hidalgo,19.40048,-99.17704,Entire home/apt,862.0,1,320,4.44,109,326,35,1
39447571,222792497,Cuauhtémoc,19.41305,-99.17582,Entire home/apt,2977.0,5,17,0.36,2,130,5,0
39464732,451159548,Cuauhtémoc,19.40975,-99.1686,Entire home/apt,1187.0,1,169,2.36,23,243,26,1
39469200,19967901,Cuauhtémoc,19.40834,-99.17186,Entire home/apt,2296.0,4,2,0.03,1,269,0,0
39484313,37406674,Iztacalco,19.38082,-99.13332,Private room,603.0,2,6,0.08,3,364,0,0
39505415,284563250,Azcapotzalco,19.459444,-99.16938,Entire home/apt,1140.0,2,124,1.72,8,207,9,1
39510380,224882395,Tlalpan,19.2912,-99.21487,Entire home/apt,689.0,3,15,0.21,1,109,1,0
39522241,38564741,Benito Juárez,19.37474,-99.18022,Entire home/apt,1080.0,1,16,0.23,1,90,3,0
39523483,27841247,Cuauhtémoc,19.41818,-99.15658,Entire home/apt,19560.0,2,8,0.11,38,275,2,0
39526596,84884105,Venustiano Carranza,19.42253,-99.10715,Entire home/apt,1200.0,2,16,0.25,4,361,6,0
39530824,52181121,Tlalpan,19.253482495914927,-99.1620220838256,Entire home/apt,1611.0,3,135,1.88,1,144,29,1
39552178,128993582,Tlalpan,19.21629,-99.22894,Private room,2079.0,1,1,0.02,8,364,0,0
39553724,10286194,Benito Juárez,19.38889,-99.18279,Entire home/apt,1236.0,3,101,1.4,2,264,18,1
39560932,303942437,Cuauhtémoc,19.435508728027344,-99.1324462890625,Private room,513.0,1,56,0.79,1,348,5,0
39562186,164512779,Miguel Hidalgo,19.40659,-99.18183,Private room,710.0,1,0,0.0,1,89,0,0
39578415,43641212,Cuajimalpa de Morelos,19.36498,-99.29939,Entire home/apt,925.0,15,65,0.92,1,84,7,0
39581680,295017171,Venustiano Carranza,19.42081,-99.09785,Private room,476.0,1,29,0.41,2,347,6,0
39582394,451159548,Cuauhtémoc,19.43021,-99.1685,Entire home/apt,1358.0,1,48,0.67,23,212,5,0
39582926,304138206,Coyoacán,19.30694,-99.16208,Entire home/apt,631.0,4,147,2.04,1,153,14,1
39584060,368577440,Benito Juárez,19.38594,-99.18041,Entire home/apt,898.0,1,312,4.37,13,275,44,1
39584061,107959171,Cuauhtémoc,19.43808,-99.13712,Entire home/apt,886.0,1,206,2.91,1,233,37,1
39586022,45005086,Benito Juárez,19.38124,-99.17937,Private room,551.0,2,4,0.06,1,88,1,0
39586563,260260568,Álvaro Obregón,19.35448,-99.24584,Private room,550.0,1,6,0.09,2,163,2,0
39608033,112147550,Miguel Hidalgo,19.43904,-99.21111,Entire home/apt,5752.0,15,0,0.0,1,365,0,0
39609774,128199540,Miguel Hidalgo,19.41329,-99.18333,Entire home/apt,829.0,14,79,1.1,1,350,6,1
39610800,3850198,Cuauhtémoc,19.43109,-99.17078,Entire home/apt,1655.0,2,1,0.01,11,323,0,0
39630284,30022009,Cuauhtémoc,19.42138,-99.17282,Private room,3532.0,2,0,0.0,2,363,0,0
39641624,156481146,Cuauhtémoc,19.46401,-99.13273,Private room,180.0,7,16,0.22,7,84,5,0
39666670,217787232,Cuauhtémoc,19.41477,-99.17098,Private room,651.0,1,106,1.54,2,337,29,1
39671194,1829314,Cuauhtémoc,19.42167,-99.17158,Private room,759.0,2,44,0.61,1,180,12,0
39675086,196200675,Benito Juárez,19.367,-99.15749,Entire home/apt,865.0,1,93,1.31,1,92,0,1
39690575,17475242,Cuauhtémoc,19.42011,-99.15914,Entire home/apt,1941.0,1,56,0.78,3,320,5,0
39693453,53749834,Cuauhtémoc,19.42408,-99.1607,Entire home/apt,81000.0,6,10,0.14,1,88,0,0
39701915,199888739,Iztapalapa,19.3638,-99.08168,Entire home/apt,600.0,1,18,0.25,2,266,0,0
39705805,305180007,Cuauhtémoc,19.45065,-99.1557,Private room,450.0,1,149,2.07,2,112,14,1
39706196,227292519,Coyoacán,19.303579391837708,-99.16148649246644,Entire home/apt,1246.0,2,173,2.43,1,61,20,1
39713894,11758940,Miguel Hidalgo,19.418479919433597,-99.1794891357422,Entire home/apt,904.0,2,122,2.43,1,271,30,1
39714749,80568143,Tlalpan,19.27957,-99.16938,Private room,5656.0,1,0,0.0,10,349,0,0
39721616,2333952,Coyoacán,19.30614,-99.19619,Private room,1712.0,2,3,0.08,2,267,0,0
39725659,63934732,Miguel Hidalgo,19.42779,-99.20987,Entire home/apt,1800.0,1,7,0.1,1,21,0,0
39729591,305351833,Cuauhtémoc,19.43945,-99.14095,Entire home/apt,1150.0,5,11,0.16,1,363,0,0
39729636,41537644,Miguel Hidalgo,19.44184,-99.20222,Private room,698.0,3,73,1.03,2,342,20,1
39729855,304572621,Cuauhtémoc,19.414879078512858,-99.16824504733088,Private room,585.0,1,1,0.05,1,269,0,0
39731220,114240333,Cuauhtémoc,19.44075,-99.16485,Private room,450.0,1,49,0.68,2,365,10,0
39743478,212455707,Xochimilco,19.26506,-99.13303,Entire home/apt,214.0,4,33,0.46,2,100,5,0
39755753,305548388,Cuauhtémoc,19.41147,-99.17804,Private room,1089.0,4,1,0.01,1,364,0,0
39758348,13995074,Cuauhtémoc,19.41693,-99.16125,Entire home/apt,7033.0,3,42,0.97,3,17,12,0
39767634,305671698,Miguel Hidalgo,19.43342,-99.17642,Private room,585.0,2,20,0.29,1,77,7,0
39771944,5245598,Cuauhtémoc,19.41365,-99.17519,Private room,843.0,2,168,2.34,7,247,41,1
39773706,294101089,Miguel Hidalgo,19.40455436706543,-99.19287109375,Entire home/apt,950.0,3,21,0.3,5,180,5,0
39773904,279029692,Coyoacán,19.33977,-99.15871,Entire home/apt,1248.0,1,59,0.83,4,43,54,0
39782401,91107065,Benito Juárez,19.39617,-99.14527,Entire home/apt,549.0,1,314,4.41,4,231,63,1
39794007,7431486,Cuauhtémoc,19.41902,-99.16147,Entire home/apt,4527.0,3,107,1.5,1,96,22,1
39797196,12741835,Miguel Hidalgo,19.4408,-99.21056,Private room,604.0,1,157,2.23,9,346,41,1
39797487,306006445,Venustiano Carranza,19.43355941772461,-99.09314727783205,Private room,786.0,1,175,2.45,2,29,42,0
39803280,41537644,Miguel Hidalgo,19.44347,-99.20223,Private room,664.0,1,67,0.93,2,363,12,0
39817156,83582274,Miguel Hidalgo,19.39917,-99.18153,Entire home/apt,1113.0,3,237,3.31,1,335,49,1
39818611,5245598,Cuauhtémoc,19.41528,-99.17553,Private room,759.0,2,129,1.81,7,313,25,1
39822082,12741835,Miguel Hidalgo,19.44322,-99.21094,Private room,585.0,1,107,1.53,9,270,17,1
39822436,12741835,Miguel Hidalgo,19.44355,-99.2088,Private room,541.0,1,63,0.92,9,212,0,0
39822608,12741835,Miguel Hidalgo,19.44343,-99.21074,Private room,717.0,1,30,0.43,9,254,3,0
39822879,5245598,Cuauhtémoc,19.41546,-99.17369,Private room,592.0,1,188,2.63,7,82,38,1
39837942,18659763,Cuauhtémoc,19.43421936035156,-99.14566040039062,Entire home/apt,972.0,2,148,2.13,8,31,40,0
39860900,43052314,Miguel Hidalgo,19.4417,-99.18551,Entire home/apt,1435.0,15,27,0.38,1,351,3,0
39862196,155783512,Benito Juárez,19.39212,-99.14354,Entire home/apt,706.0,3,93,1.3,1,69,9,1
39863346,306006445,Venustiano Carranza,19.43356,-99.09315,Private room,729.0,1,162,2.26,2,29,21,0
39868845,179800202,Cuauhtémoc,19.43700790405273,-99.1396942138672,Entire home/apt,1663.0,2,124,1.76,10,114,23,1
39870746,41489963,Coyoacán,19.34008,-99.14854,Private room,210.0,6,11,0.16,3,260,2,0
39871321,91107065,Benito Juárez,19.39702,-99.14599,Entire home/apt,693.0,1,262,3.68,4,222,62,1
39889920,40007791,Benito Juárez,19.39311,-99.16846,Private room,577.0,1,3,0.04,4,0,0,0
39892759,298011694,Álvaro Obregón,19.34508,-99.2023,Private room,360.0,3,14,0.2,2,269,0,0
39893079,18659763,Cuauhtémoc,19.43517,-99.14648,Entire home/apt,1235.0,1,165,2.32,8,48,50,0
39896074,307292630,Cuauhtémoc,19.41711,-99.16438,Entire home/apt,1747.0,1,455,6.43,4,344,75,1
39896738,307271506,Cuauhtémoc,19.45431,-99.1548,Entire home/apt,989.0,1,271,3.81,3,253,41,1
39897546,307306978,Miguel Hidalgo,19.434615890337422,-99.21201905342376,Entire home/apt,1203.0,2,362,5.08,1,337,57,1
39900338,110069255,Venustiano Carranza,19.41925,-99.10824,Entire home/apt,758.0,1,153,2.14,1,331,28,1
39913281,3919211,Benito Juárez,19.38699,-99.16297,Entire home/apt,1222.0,2,176,2.47,44,70,27,1
39914839,111052208,Benito Juárez,19.39708,-99.17469,Entire home/apt,1100.0,5,1,0.01,1,89,0,0
39919984,276377520,Miguel Hidalgo,19.429848,-99.192482,Entire home/apt,2072.0,1,95,1.34,61,321,8,1
39920019,307614792,Coyoacán,19.32606,-99.14397,Entire home/apt,1059.0,2,94,1.31,1,179,21,1
39923271,38409473,Cuauhtémoc,19.41619,-99.17856,Entire home/apt,2847.0,2,187,2.63,1,294,39,1
39923618,231155686,Coyoacán,19.34127,-99.14191,Private room,1500.0,1,10,0.14,1,173,0,0
39923707,174768769,Azcapotzalco,19.46599,-99.16753,Private room,191.0,2,16,0.22,3,0,0,0
39926188,304344486,Benito Juárez,19.39025,-99.16384,Private room,7315.0,3,0,0.0,1,270,0,0
39944032,18015070,Cuauhtémoc,19.41433,-99.16093,Entire home/apt,612.0,4,133,1.87,14,63,20,1
39944136,34904148,Miguel Hidalgo,19.40115,-99.17091,Private room,492.0,2,102,1.42,4,339,18,1
39946159,307917388,Cuauhtémoc,19.42768,-99.16328,Private room,381.0,2,11,0.15,1,90,0,0
39950908,276637992,Gustavo A. Madero,19.45955,-99.1216,Entire home/apt,748.0,1,15,0.21,1,0,0,0
39952255,295017171,Venustiano Carranza,19.41842710631221,-99.09986270529788,Private room,529.0,1,24,0.34,2,345,1,0
39954785,198471653,Cuauhtémoc,19.421810150146484,-99.15951538085938,Entire home/apt,1017.0,2,203,2.83,11,353,41,1
39969060,194099972,Coyoacán,19.34668,-99.16547,Entire home/apt,1691.0,1,527,7.4,2,307,85,1
39970181,9869355,Benito Juárez,19.40085,-99.15303,Private room,494.0,2,54,0.76,1,163,13,0
39970903,112971170,Álvaro Obregón,19.33503,-99.20099,Entire home/apt,3708.0,3,8,0.13,1,268,2,0
39973148,208127004,Cuauhtémoc,19.41355,-99.17377,Entire home/apt,1327.0,2,89,1.26,8,293,0,1
39974538,255658641,Iztacalco,19.39382,-99.11579,Private room,565.0,1,90,1.26,2,365,22,1
39984784,245225096,Miguel Hidalgo,19.43189,-99.17339,Entire home/apt,811.0,1,231,3.33,1,246,50,1
39987650,74018460,Álvaro Obregón,19.36421,-99.19383,Entire home/apt,819.0,3,2,0.11,5,270,1,0
39992205,74372661,Venustiano Carranza,19.43543,-99.08408,Entire home/apt,1015.0,1,24,0.34,3,365,8,0
39992814,148057643,Cuauhtémoc,19.43553,-99.14898,Entire home/apt,1150.0,3,143,2.0,1,101,0,1
40011514,127231264,Álvaro Obregón,19.36023,-99.19378,Private room,373.0,1,46,0.75,3,361,7,0
40011966,58078955,Cuauhtémoc,19.43875,-99.1471,Entire home/apt,799.0,2,158,2.25,1,313,23,1
40015857,202892955,Benito Juárez,19.36944,-99.1489,Private room,272.0,3,8,0.11,3,25,1,0
40035674,53212379,Tlalpan,19.28943,-99.14123,Entire home/apt,932.0,1,92,1.29,2,132,6,1
40036162,27619950,Benito Juárez,19.38244,-99.15395,Entire home/apt,865.0,7,83,1.17,7,243,17,1
40037376,181652382,Tlalpan,19.27178,-99.17073,Entire home/apt,360.0,3,22,0.32,9,264,4,0
40041956,10643773,Coyoacán,19.34776,-99.16311,Private room,606.0,1,9,0.13,1,0,0,0
40056287,16831872,Cuauhtémoc,19.41331,-99.1608,Private room,1095.0,1,0,0.0,1,179,0,0
40058448,308973290,Cuauhtémoc,19.43701,-99.16177,Entire home/apt,908.0,3,85,1.19,3,312,22,1
40064362,10459452,Cuauhtémoc,19.416819,-99.178436,Entire home/apt,1066.0,1,203,2.84,8,330,37,1
40068349,5178753,Benito Juárez,19.38745,-99.17454,Entire home/apt,1475.0,1,251,4.2,2,273,52,1
40086816,107499909,Venustiano Carranza,19.41826,-99.08641,Entire home/apt,770.0,1,586,8.21,2,309,116,1
40089748,27640175,Benito Juárez,19.38515,-99.17808,Entire home/apt,600.0,1,9,0.13,34,319,1,0
40089777,1101160,Álvaro Obregón,19.34276,-99.1906,Private room,338.0,2,221,3.11,8,357,29,1
40090477,1101160,Álvaro Obregón,19.34465,-99.1902,Private room,371.0,2,183,2.59,8,359,40,1
40090821,1101160,Álvaro Obregón,19.34455,-99.19243,Private room,385.0,2,186,2.65,8,352,43,1
40092022,251605680,Iztacalco,19.4071102142334,-99.0593490600586,Private room,500.0,1,13,0.18,3,269,4,0
40093671,5245598,Cuauhtémoc,19.41361,-99.17549,Private room,574.0,2,198,2.77,7,204,40,1
40095420,27640175,Álvaro Obregón,19.36252,-99.17702,Entire home/apt,850.0,30,3,0.05,34,363,0,0
40100489,65916475,Benito Juárez,19.39148,-99.18442,Private room,408.0,5,24,0.34,16,269,0,0
40101091,65916475,Benito Juárez,19.38969,-99.18451,Private room,427.0,5,56,0.78,16,270,3,0
40101153,65916475,Benito Juárez,19.39136,-99.18471,Private room,585.0,5,58,0.81,16,269,0,0
40112550,27640175,Benito Juárez,19.38525518323117,-99.17779859050091,Entire home/apt,656.0,30,3,0.05,34,346,0,0
40117504,21108621,Miguel Hidalgo,19.4023,-99.19152,Private room,316.0,5,45,0.66,3,54,2,0
40117839,5245598,Cuauhtémoc,19.41521,-99.17388,Private room,711.0,2,207,2.9,7,287,39,1
40138342,309777654,Cuauhtémoc,19.41072,-99.18214,Entire home/apt,2590.0,3,142,2.03,3,134,21,1
40139473,87382490,Cuauhtémoc,19.42528,-99.13943,Entire home/apt,560.0,2,318,4.68,3,210,49,1
40152511,122041136,Cuauhtémoc,19.42667579650879,-99.16946411132812,Entire home/apt,5892.0,1,240,3.46,6,143,52,1
40157178,2409917,Cuauhtémoc,19.43925,-99.16135,Entire home/apt,1031.0,2,10,0.14,3,270,0,0
40180664,168205020,Coyoacán,19.30746,-99.18461,Private room,4733.0,5,0,0.0,1,263,0,0
40184829,299551502,Venustiano Carranza,19.4342,-99.10146,Private room,1260.0,1,13,0.18,3,155,0,0
40193433,34268099,Miguel Hidalgo,19.44119,-99.20432,Entire home/apt,1378.0,6,3,0.04,1,144,0,0
40223358,161987657,Álvaro Obregón,19.33942,-99.23943,Private room,552.0,1,1,0.59,3,242,1,0
40227009,304004537,Cuauhtémoc,19.43696,-99.13801,Private room,599.0,1,193,2.74,3,97,2,1
40229764,310704385,Cuauhtémoc,19.42287,-99.1716,Entire home/apt,2186.0,2,52,0.77,2,297,9,0
40239241,48639590,Miguel Hidalgo,19.44539,-99.20381,Entire home/apt,1097.0,3,73,1.03,1,270,0,1
40240026,74517438,Cuauhtémoc,19.4103,-99.16536,Entire home/apt,1275.0,3,58,0.83,1,279,15,0
40254887,224331501,Venustiano Carranza,19.41701,-99.12261,Private room,250.0,1,1,0.02,1,365,0,0
40260593,81965519,Cuauhtémoc,19.4118,-99.17532,Entire home/apt,816.0,3,6,0.09,1,85,0,0
40261546,54215748,Gustavo A. Madero,19.46573,-99.08973,Private room,352.0,2,53,0.93,2,350,13,0
40261631,27640175,Benito Juárez,19.38448,-99.17706,Entire home/apt,690.0,30,5,0.09,34,338,1,0
40263879,7632571,Cuauhtémoc,19.43864,-99.16745,Entire home/apt,1190.0,25,3,0.04,24,89,0,0
40278654,43079918,Coyoacán,19.35213,-99.14662,Entire home/apt,1089.0,1,250,3.53,1,252,37,1
40284362,10371746,Álvaro Obregón,19.38868,-99.19481,Entire home/apt,948.0,7,70,0.99,2,250,9,0
40289579,308777964,Iztacalco,19.41958,-99.06778,Entire home/apt,1082.0,1,12,0.17,2,57,0,0
40291202,122920296,Álvaro Obregón,19.3519,-99.18125,Entire home/apt,1522.0,5,169,2.41,10,312,6,1
40309675,257853661,Cuajimalpa de Morelos,19.36071,-99.27061,Entire home/apt,1000.0,1,240,3.4,14,49,59,0
40310063,163040667,Cuauhtémoc,19.42225,-99.15354,Entire home/apt,919.0,3,29,1.08,1,74,15,1
40311572,258002535,Cuauhtémoc,19.4392582,-99.149036,Entire home/apt,1134.0,1,130,1.84,1,127,30,1
40333279,154865741,Cuauhtémoc,19.42073,-99.16292,Entire home/apt,2080.0,2,11,5.32,1,44,11,0
40341762,5507751,Coyoacán,19.34744,-99.16052,Private room,481.0,3,77,1.09,3,299,19,1
40347492,311820830,Gustavo A. Madero,19.47125,-99.12769,Entire home/apt,639.0,4,58,0.82,1,171,8,0
40348052,74546647,Coyoacán,19.31008,-99.12633,Entire home/apt,1458.0,2,13,0.19,1,177,4,0
40352195,150319430,Cuauhtémoc,19.42835,-99.13179,Private room,585.0,2,32,0.47,1,89,25,0
40352758,96233968,Cuauhtémoc,19.40786116105948,-99.173247269645,Entire home/apt,3322.0,3,59,0.85,1,241,12,0
40365854,485786839,Cuauhtémoc,19.42415,-99.16991,Entire home/apt,2000.0,1,4,0.09,7,344,0,0
40367564,181711802,Álvaro Obregón,19.35764,-99.17492,Private room,385.0,1,93,1.97,9,359,32,1
40368013,151826441,Miguel Hidalgo,19.44149,-99.20296,Entire home/apt,1365.0,1,2,0.03,1,259,0,0
40371969,312050625,Cuauhtémoc,19.40793,-99.16894,Entire home/apt,1492.0,1,121,1.7,6,199,37,1
40376832,73194914,Benito Juárez,19.40201,-99.14331,Entire home/apt,882.0,1,48,0.68,15,149,9,0
40377182,312050625,Cuauhtémoc,19.40758,-99.16757,Entire home/apt,1579.0,1,192,2.76,6,341,37,1
40377606,249220399,Cuauhtémoc,19.41861,-99.13658,Entire home/apt,545.0,3,176,2.48,1,345,35,1
40377646,156481146,Gustavo A. Madero,19.46618,-99.13311,Private room,187.0,7,11,0.16,7,84,4,0
40382610,309418028,Benito Juárez,19.39137,-99.18629,Private room,399.0,5,6,0.09,6,262,1,0
40383821,309418028,Benito Juárez,19.38938,-99.18598,Private room,554.0,5,2,0.03,6,270,0,0
40384236,309418028,Benito Juárez,19.38919,-99.18497,Private room,446.0,4,14,0.2,6,263,4,0
40384812,309418028,Benito Juárez,19.38925,-99.18449,Private room,427.0,5,2,0.03,6,270,0,0
40396170,86719656,Venustiano Carranza,19.43812,-99.07857,Private room,454.0,1,705,9.96,5,57,109,0
40396234,137923533,Coyoacán,19.34429,-99.14823,Entire home/apt,873.0,2,199,2.82,2,221,55,1
40399375,1707940,Miguel Hidalgo,19.41063,-99.18487,Entire home/apt,1709.0,3,7,0.1,1,150,3,0
40399442,2828980,Cuauhtémoc,19.4191,-99.17236,Entire home/apt,774.0,1,287,4.07,3,201,57,1
40400927,278337375,Iztapalapa,19.35783,-99.13743,Entire home/apt,513.0,2,28,0.41,1,270,2,0
40406114,3676691,Benito Juárez,19.37695,-99.18507,Entire home/apt,1054.0,2,198,2.79,2,350,37,1
40407791,299073470,Álvaro Obregón,19.33356,-99.20887,Entire home/apt,1436.0,1,191,2.71,1,165,23,1
40425341,110497249,Tlalpan,19.30222,-99.19836,Entire home/apt,4599.0,1,0,0.0,1,363,0,0
40428414,34007981,Benito Juárez,19.38973362216454,-99.16638012076396,Private room,512.0,1,68,2.65,3,128,44,1
40432139,23382111,Cuauhtémoc,19.41945,-99.1552,Entire home/apt,925.0,1,68,0.96,50,347,22,0
40433284,312741885,Benito Juárez,19.39878,-99.16437,Entire home/apt,3150.0,3,7,0.1,1,272,0,0
40445655,748399,Miguel Hidalgo,19.41101,-99.18472,Entire home/apt,5022.0,2,10,0.15,1,364,1,0
40449356,113570194,Benito Juárez,19.37377,-99.17419,Private room,393.0,3,60,0.85,5,163,18,0
40451628,69097003,Miguel Hidalgo,19.42441,-99.20213,Entire home/apt,719.0,2,11,0.16,1,128,1,0
